latitude,longitude,geohash7
36.25,-89.25,dn2w1p4
36.0,-89.25,dn2sc1d
50.0,-89.0,f0bsqy0
49.75,-89.0,f0benb8
49.5,-89.0,f0b9wg0
49.25,-89.0,f0b8nv8
49.0,-89.0,f08wyb0
48.75,-89.0,f08tqf8
48.5,-89.0,f08eyv0
48.25,-89.0,f08dqz8
48.0,-89.0,f089nf0
47.75,-89.0,f02xwu8
47.5,-89.0,f02wnz0
47.25,-89.0,f02syc8
47.0,-89.0,f02equ0
46.75,-89.0,f029yy8
46.5,-89.0,f028wc0
46.25,-89.0,f00xng8
46.0,-89.0,f00twy0
45.75,-89.0,f00sqb8
45.5,-89.0,f00dyg0
45.25,-89.0,f009qv8
45.0,-89.0,dpbxyzb
44.75,-89.0,dpbwwf2
44.5,-89.0,dpbtnub
44.25,-89.0,dpbewz2
44.0,-89.0,dpbdqcb
43.75,-89.0,dpb8yu2
43.5,-89.0,dp8xqyb
43.25,-89.0,dp8wnc2
43.0,-89.0,dp8swgb
42.75,-89.0,dp8eny2
42.5,-89.0,dp89ybb
42.25,-89.0,dp88qg2
42.0,-89.0,dp2wyvb
41.75,-89.0,dp2twb2
41.5,-89.0,dp2snfb
41.25,-89.0,dp2dwv2
41.0,-89.0,dp29nzb
40.75,-89.0,dp0xyf2
40.5,-89.0,dp0wqub
40.25,-89.0,dp0syz2
40.0,-89.0,dp0ewcb
39.75,-89.0,dp0dnu2
39.5,-89.0,dp08wyb
39.25,-89.0,dnbxqc0
39.0,-89.0,dnbtyg8
38.75,-89.0,dnbsqy0
38.5,-89.0,dnbenb8
38.25,-89.0,dnb9wg0
38.0,-89.0,dnb8nv8
37.75,-89.0,dn8wyb0
37.5,-89.0,dn8tqf8
37.25,-89.0,dn8eyv0
37.0,-89.0,dn8dqz8
36.75,-89.0,dn89nf0
36.5,-89.0,dn2xwu8
36.25,-89.0,dn2wnz0
36.0,-89.0,dn2syc8
50.0,-88.75,f0bukqn
49.75,-88.75,f0bgh2w
49.5,-88.75,f0bcs7n
49.25,-88.75,f0bbhmw
49.0,-88.75,f08yu2n
48.75,-88.75,f08vk6w
48.5,-88.75,f08gumn
48.25,-88.75,f08fkrw
48.0,-88.75,f08ch6n
47.75,-88.75,f02zskw
47.5,-88.75,f02yhrn
47.25,-88.75,f02uu3w
47.0,-88.75,f02gkkn
46.75,-88.75,f02cuqw
46.5,-88.75,f02bs3n
46.25,-88.75,f00zh7w
46.0,-88.75,f00vsqn
45.75,-88.75,f00uk2w
45.5,-88.75,f00fu7n
45.25,-88.75,f00ckmw
45.0,-88.75,dpbzury
44.75,-88.75,dpbys6q
44.5,-88.75,dpbvhky
44.25,-88.75,dpbgsrq
44.0,-88.75,dpbfk3y
43.75,-88.75,dpbbukq
43.5,-88.75,dp8zkqy
43.25,-88.75,dp8yh3q
43.0,-88.75,dp8us7y
42.75,-88.75,dp8ghqq
42.5,-88.75,dp8cu2y
42.25,-88.75,dp8bk7q
42.0,-88.75,dp2yumy
41.75,-88.75,dp2vs2q
41.5,-88.75,dp2uh6y
41.25,-88.75,dp2fsmq
41.0,-88.75,dp2chry
40.75,-88.75,dp0zu6q
40.5,-88.75,dp0ykky
40.25,-88.75,dp0uurq
40.0,-88.75,dp0gs3y
39.75,-88.75,dp0fhkq
39.5,-88.75,dp0bsqy
39.25,-88.75,dnbzk3n
39.0,-88.75,dnbvu7w
38.75,-88.75,dnbukqn
38.5,-88.75,dnbgh2w
38.25,-88.75,dnbcs7n
38.0,-88.75,dnbbhmw
37.75,-88.75,dn8yu2n
37.5,-88.75,dn8vk6w
37.25,-88.75,dn8gumn
37.0,-88.75,dn8fkrw
36.75,-88.75,dn8ch6n
36.5,-88.75,dn2zskw
36.25,-88.75,dn2yhrn
36.0,-88.75,dn2uu3w
50.0,-88.5,f0ch6nh
49.75,-88.5,f0c540s
49.5,-88.5,f0c1d5h
49.25,-88.5,f0c04js
49.0,-88.5,f09nf0h
48.75,-88.5,f09j64s
48.5,-88.5,f095fjh
48.25,-88.5,f0946ps
48.0,-88.5,f09144h
47.75,-88.5,f03pdhs
47.5,-88.5,f03n4ph
47.25,-88.5,f03hf1s
47.0,-88.5,f0356hh
46.75,-88.5,f031fns
46.5,-88.5,f030d1h
46.25,-88.5,f01p45s
46.0,-88.5,f01jdnh
45.75,-88.5,f01h60s
45.5,-88.5,f014f5h
45.25,-88.5,f0116js
45.0,-88.5,dpcpfpu
44.75,-88.5,dpcnd4k
44.5,-88.5,dpcj4hu
44.25,-88.5,dpc5dpk
44.0,-88.5,dpc461u
43.75,-88.5,dpc0fhk
43.5,-88.5,dp9p6nu
43.25,-88.5,dp9n41k
43.0,-88.5,dp9hd5u
42.75,-88.5,dp954nk
42.5,-88.5,dp91f0u
42.25,-88.5,dp9065k
42.0,-88.5,dp3nfju
41.75,-88.5,dp3jd0k
41.5,-88.5,dp3h44u
41.25,-88.5,dp34djk
41.0,-88.5,dp314pu
40.75,-88.5,dp1pf4k
40.5,-88.5,dp1n6hu
40.25,-88.5,dp1hfpk
40.0,-88.5,dp15d1u
39.75,-88.5,dp144hk
39.5,-88.5,dp10dnu
39.25,-88.5,dncp61h
39.0,-88.5,dncjf5s
38.75,-88.5,dnch6nh
38.5,-88.5,dnc540s
38.25,-88.5,dnc1d5h
38.0,-88.5,dnc04js
37.75,-88.5,dn9nf0h
37.5,-88.5,dn9j64s
37.25,-88.5,dn95fjh
37.0,-88.5,dn946ps
36.75,-88.5,dn9144h
36.5,-88.5,dn3pdhs
36.25,-88.5,dn3n4ph
36.0,-88.5,dn3hf1s
50.0,-88.25,f0chry4
49.75,-88.25,f0c5pbd
49.5,-88.25,f0c1xg4
49.25,-88.25,f0c0pvd
49.0,-88.25,f09nzb4
48.75,-88.25,f09jrfd
48.5,-88.25,f095zv4
48.25,-88.25,f094rzd
48.0,-88.25,f091pf4
47.75,-88.25,f03pxud
47.5,-88.25,f03npz4
47.25,-88.25,f03hzcd
47.0,-88.25,f035ru4
46.75,-88.25,f031zyd
46.5,-88.25,f030xc4
46.25,-88.25,f01ppgd
46.0,-88.25,f01jxy4
45.75,-88.25,f01hrbd
45.5,-88.25,f014zg4
45.25,-88.25,f011rvd
45.0,-88.25,dpcpzzf
44.75,-88.25,dpcnxf6
44.5,-88.25,dpcjpuf
44.25,-88.25,dpc5xz6
44.0,-88.25,dpc4rcf
43.75,-88.25,dpc0zu6
43.5,-88.25,dp9pryf
43.25,-88.25,dp9npc6
43.0,-88.25,dp9hxgf
42.75,-88.25,dp95py6
42.5,-88.25,dp91zbf
42.25,-88.25,dp90rg6
42.0,-88.25,dp3nzvf
41.75,-88.25,dp3jxb6
41.5,-88.25,dp3hpff
41.25,-88.25,dp34xv6
41.0,-88.25,dp31pzf
40.75,-88.25,dp1pzf6
40.5,-88.25,dp1nruf
40.25,-88.25,dp1hzz6
40.0,-88.25,dp15xcf
39.75,-88.25,dp14pu6
39.5,-88.25,dp10xyf
39.25,-88.25,dncprc4
39.0,-88.25,dncjzgd
38.75,-88.25,dnchry4
38.5,-88.25,dnc5pbd
38.25,-88.25,dnc1xg4
38.0,-88.25,dnc0pvd
37.75,-88.25,dn9nzb4
37.5,-88.25,dn9jrfd
37.25,-88.25,dn95zv4
37.0,-88.25,dn94rzd
36.75,-88.25,dn91pf4
36.5,-88.25,dn3pxud
36.25,-88.25,dn3npz4
36.0,-88.25,dn3hzcd
50.0,-88.0,f0ckmw0
49.75,-88.0,f0c7j88
49.5,-88.0,f0c3te0
49.25,-88.0,f0c2jt8
49.0,-88.0,f09qv80
48.75,-88.0,f09mmd8
48.5,-88.0,f097vt0
48.25,-88.0,f096mx8
48.0,-88.0,f093jd0
47.75,-88.0,f03rts8
47.5,-88.0,f03qjx0
47.25,-88.0,f03kv98
47.0,-88.0,f037ms0
46.75,-88.0,f033vw8
46.5,-88.0,f032t90
46.25,-88.0,f01rje8
46.0,-88.0,f01mtw0
45.75,-88.0,f01km88
45.5,-88.0,f016ve0
45.25,-88.0,f013mt8
45.0,-88.0,dpcrvxb
44.75,-88.0,dpcqtd2
44.5,-88.0,dpcmjsb
44.25,-88.0,dpc7tx2
44.0,-88.0,dpc6m9b
43.75,-88.0,dpc2vs2
43.5,-88.0,dp9rmwb
43.25,-88.0,dp9qj92
43.0,-88.0,dp9kteb
42.75,-88.0,dp97jw2
42.5,-88.0,dp93v8b
42.25,-88.0,dp92me2
42.0,-88.0,dp3qvtb
41.75,-88.0,dp3mt82
41.5,-88.0,dp3kjdb
41.25,-88.0,dp36tt2
41.0,-88.0,dp33jxb
40.75,-88.0,dp1rvd2
40.5,-88.0,dp1qmsb
40.25,-88.0,dp1kvx2
40.0,-88.0,dp17t9b
39.75,-88.0,dp16js2
39.5,-88.0,dp12twb
39.25,-88.0,dncrm90
39.0,-88.0,dncmve8
38.75,-88.0,dnckmw0
38.5,-88.0,dnc7j88
38.25,-88.0,dnc3te0
38.0,-88.0,dnc2jt8
37.75,-88.0,dn9qv80
37.5,-88.0,dn9mmd8
37.25,-88.0,dn97vt0
37.0,-88.0,dn96mx8
36.75,-88.0,dn93jd0
36.5,-88.0,dn3rts8
36.25,-88.0,dn3qjx0
36.0,-88.0,dn3kv98
50.0,-87.75,f0cs7nn
49.75,-87.75,f0ce50w
49.5,-87.75,f0c9e5n
49.25,-87.75,f0c85jw
49.0,-87.75,f09wg0n
48.75,-87.75,f09t74w
48.5,-87.75,f09egjn
48.25,-87.75,f09d7pw
48.0,-87.75,f09954n
47.75,-87.75,f03xehw
47.5,-87.75,f03w5pn
47.25,-87.75,f03sg1w
47.0,-87.75,f03e7hn
46.75,-87.75,f039gnw
46.5,-87.75,f038e1n
46.25,-87.75,f01x55w
46.0,-87.75,f01tenn
45.75,-87.75,f01s70w
45.5,-87.75,f01dg5n
45.25,-87.75,f0197jw
45.0,-87.75,dpcxgpy
44.75,-87.75,dpcwe4q
44.5,-87.75,dpct5hy
44.25,-87.75,dpceepq
44.0,-87.75,dpcd71y
43.75,-87.75,dpc8ghq
43.5,-87.75,dp9x7ny
43.25,-87.75,dp9w51q
43.0,-87.75,dp9se5y
42.75,-87.75,dp9e5nq
42.5,-87.75,dp99g0y
42.25,-87.75,dp9875q
42.0,-87.75,dp3wgjy
41.75,-87.75,dp3te0q
41.5,-87.75,dp3s54y
41.25,-87.75,dp3dejq
41.0,-87.75,dp395py
40.75,-87.75,dp1xg4q
40.5,-87.75,dp1w7hy
40.25,-87.75,dp1sgpq
40.0,-87.75,dp1ee1y
39.75,-87.75,dp1d5hq
39.5,-87.75,dp18eny
39.25,-87.75,dncx71n
39.0,-87.75,dnctg5w
38.75,-87.75,dncs7nn
38.5,-87.75,dnce50w
38.25,-87.75,dnc9e5n
38.0,-87.75,dnc85jw
37.75,-87.75,dn9wg0n
37.5,-87.75,dn9t74w
37.25,-87.75,dn9egjn
37.0,-87.75,dn9d7pw
36.75,-87.75,dn9954n
36.5,-87.75,dn3xehw
36.25,-87.75,dn3w5pn
36.0,-87.75,dn3sg1w
50.0,-87.5,f0cu2yh
49.75,-87.5,f0cg0bs
49.5,-87.5,f0cc8gh
49.25,-87.5,f0cb0vs
49.0,-87.5,f09ybbh
48.75,-87.5,f09v2fs
48.5,-87.5,f09gbvh
48.25,-87.5,f09f2zs
48.0,-87.5,f09c0fh
47.75,-87.5,f03z8us
47.5,-87.5,f03y0zh
47.25,-87.5,f03ubcs
47.0,-87.5,f03g2uh
46.75,-87.5,f03cbys
46.5,-87.5,f03b8ch
46.25,-87.5,f01z0gs
46.0,-87.5,f01v8yh
45.75,-87.5,f01u2bs
45.5,-87.5,f01fbgh
45.25,-87.5,f01c2vs
45.0,-87.5,dpczbzu
44.75,-87.5,dpcy8fk
44.5,-87.5,dpcv0uu
44.25,-87.5,dpcg8zk
44.0,-87.5,dpcf2cu
43.75,-87.5,dpcbbuk
43.5,-87.5,dp9z2yu
43.25,-87.5,dp9y0ck
43.0,-87.5,dp9u8gu
42.75,-87.5,dp9g0yk
42.5,-87.5,dp9cbbu
42.25,-87.5,dp9b2gk
42.0,-87.5,dp3ybvu
41.75,-87.5,dp3v8bk
41.5,-87.5,dp3u0fu
41.25,-87.5,dp3f8vk
41.0,-87.5,dp3c0zu
40.75,-87.5,dp1zbfk
40.5,-87.5,dp1y2uu
40.25,-87.5,dp1ubzk
40.0,-87.5,dp1g8cu
39.75,-87.5,dp1f0uk
39.5,-87.5,dp1b8yu
39.25,-87.5,dncz2ch
39.0,-87.5,dncvbgs
38.75,-87.5,dncu2yh
38.5,-87.5,dncg0bs
38.25,-87.5,dncc8gh
38.0,-87.5,dncb0vs
37.75,-87.5,dn9ybbh
37.5,-87.5,dn9v2fs
37.25,-87.5,dn9gbvh
37.0,-87.5,dn9f2zs
36.75,-87.5,dn9c0fh
36.5,-87.5,dn3z8us
36.25,-87.5,dn3y0zh
36.0,-87.5,dn3ubcs
50.0,-87.25,f0cuqw4
49.75,-87.25,f0cgn8d
49.5,-87.25,f0ccwe4
49.25,-87.25,f0cbntd
49.0,-87.25,f09yy84
48.75,-87.25,f09vqdd
48.5,-87.25,f09gyt4
48.25,-87.25,f09fqxd
48.0,-87.25,f09cnd4
47.75,-87.25,f03zwsd
47.5,-87.25,f03ynx4
47.25,-87.25,f03uy9d
47.0,-87.25,f03gqs4
46.75,-87.25,f03cywd
46.5,-87.25,f03bw94
46.25,-87.25,f01zned
46.0,-87.25,f01vww4
45.75,-87.25,f01uq8d
45.5,-87.25,f01fye4
45.25,-87.25,f01cqtd
45.0,-87.25,dpczyxf
44.75,-87.25,dpcywd6
44.5,-87.25,dpcvnsf
44.25,-87.25,dpcgwx6
44.0,-87.25,dpcfq9f
43.75,-87.25,dpcbys6
43.5,-87.25,dp9zqwf
43.25,-87.25,dp9yn96
43.0,-87.25,dp9uwef
42.75,-87.25,dp9gnw6
42.5,-87.25,dp9cy8f
42.25,-87.25,dp9bqe6
42.0,-87.25,dp3yytf
41.75,-87.25,dp3vw86
41.5,-87.25,dp3undf
41.25,-87.25,dp3fwt6
41.0,-87.25,dp3cnxf
40.75,-87.25,dp1zyd6
40.5,-87.25,dp1yqsf
40.25,-87.25,dp1uyx6
40.0,-87.25,dp1gw9f
39.75,-87.25,dp1fns6
39.5,-87.25,dp1bwwf
39.25,-87.25,dnczq94
39.0,-87.25,dncvyed
38.75,-87.25,dncuqw4
38.5,-87.25,dncgn8d
38.25,-87.25,dnccwe4
38.0,-87.25,dncbntd
37.75,-87.25,dn9yy84
37.5,-87.25,dn9vqdd
37.25,-87.25,dn9gyt4
37.0,-87.25,dn9fqxd
36.75,-87.25,dn9cnd4
36.5,-87.25,dn3zwsd
36.25,-87.25,dn3ynx4
36.0,-87.25,dn3uy9d
50.0,-87.0,f0fhkq0
49.75,-87.0,f0f5h28
49.5,-87.0,f0f1s70
49.25,-87.0,f0f0hm8
49.0,-87.0,f0dnu20
48.75,-87.0,f0djk68
48.5,-87.0,f0d5um0
48.25,-87.0,f0d4kr8
48.0,-87.0,f0d1h60
47.75,-87.0,f06psk8
47.5,-87.0,f06nhr0
47.25,-87.0,f06hu38
47.0,-87.0,f065kk0
46.75,-87.0,f061uq8
46.5,-87.0,f060s30
46.25,-87.0,f04ph78
46.0,-87.0,f04jsq0
45.75,-87.0,f04hk28
45.5,-87.0,f044u70
45.25,-87.0,f041km8
45.0,-87.0,dpfpurb
44.75,-87.0,dpfns62
44.5,-87.0,dpfjhkb
44.25,-87.0,dpf5sr2
44.0,-87.0,dpf4k3b
43.75,-87.0,dpf0uk2
43.5,-87.0,dpdpkqb
43.25,-87.0,dpdnh32
43.0,-87.0,dpdhs7b
42.75,-87.0,dpd5hq2
42.5,-87.0,dpd1u2b
42.25,-87.0,dpd0k72
42.0,-87.0,dp6numb
41.75,-87.0,dp6js22
41.5,-87.0,dp6hh6b
41.25,-87.0,dp64sm2
41.0,-87.0,dp61hrb
40.75,-87.0,dp4pu62
40.5,-87.0,dp4nkkb
40.25,-87.0,dp4hur2
40.0,-87.0,dp45s3b
39.75,-87.0,dp44hk2
39.5,-87.0,dp40sqb
39.25,-87.0,dnfpk30
39.0,-87.0,dnfju78
38.75,-87.0,dnfhkq0
38.5,-87.0,dnf5h28
38.25,-87.0,dnf1s70
38.0,-87.0,dnf0hm8
37.75,-87.0,dndnu20
37.5,-87.0,dndjk68
37.25,-87.0,dnd5um0
37.0,-87.0,dnd4kr8
36.75,-87.0,dnd1h60
36.5,-87.0,dn6psk8
36.25,-87.0,dn6nhr0
36.0,-87.0,dn6hu38
50.0,-86.75,f0fk3yn
49.75,-86.75,f0f71bw
49.5,-86.75,f0f39gn
49.25,-86.75,f0f21vw
49.0,-86.75,f0dqcbn
48.75,-86.75,f0dm3fw
48.5,-86.75,f0d7cvn
48.25,-86.75,f0d63zw
48.0,-86.75,f0d31fn
47.75,-86.75,f06r9uw
47.5,-86.75,f06q1zn
47.25,-86.75,f06kccw
47.0,-86.75,f0673un
46.75,-86.75,f063cyw
46.5,-86.75,f0629cn
46.25,-86.75,f04r1gw
46.0,-86.75,f04m9yn
45.75,-86.75,f04k3bw
45.5,-86.75,f046cgn
45.25,-86.75,f0433vw
45.0,-86.75,dpfrczy
44.75,-86.75,dpfq9fq
44.5,-86.75,dpfm1uy
44.25,-86.75,dpf79zq
44.0,-86.75,dpf63cy
43.75,-86.75,dpf2cuq
43.5,-86.75,dpdr3yy
43.25,-86.75,dpdq1cq
43.0,-86.75,dpdk9gy
42.75,-86.75,dpd71yq
42.5,-86.75,dpd3cby
42.25,-86.75,dpd23gq
42.0,-86.75,dp6qcvy
41.75,-86.75,dp6m9bq
41.5,-86.75,dp6k1fy
41.25,-86.75,dp669vq
41.0,-86.75,dp631zy
40.75,-86.75,dp4rcfq
40.5,-86.75,dp4q3uy
40.25,-86.75,dp4kczq
40.0,-86.75,dp479cy
39.75,-86.75,dp461uq
39.5,-86.75,dp429yy
39.25,-86.75,dnfr3cn
39.0,-86.75,dnfmcgw
38.75,-86.75,dnfk3yn
38.5,-86.75,dnf71bw
38.25,-86.75,dnf39gn
38.0,-86.75,dnf21vw
37.75,-86.75,dndqcbn
37.5,-86.75,dndm3fw
37.25,-86.75,dnd7cvn
37.0,-86.75,dnd63zw
36.75,-86.75,dnd31fn
36.5,-86.75,dn6r9uw
36.25,-86.75,dn6q1zn
36.0,-86.75,dn6kccw
50.0,-86.5,f0fkrwh
49.75,-86.5,f0f7p8s
49.5,-86.5,f0f3xeh
49.25,-86.5,f0f2pts
49.0,-86.5,f0dqz8h
48.75,-86.5,f0dmrds
48.5,-86.5,f0d7zth
48.25,-86.5,f0d6rxs
48.0,-86.5,f0d3pdh
47.75,-86.5,f06rxss
47.5,-86.5,f06qpxh
47.25,-86.5,f06kz9s
47.0,-86.5,f067rsh
46.75,-86.5,f063zws
46.5,-86.5,f062x9h
46.25,-86.5,f04rpes
46.0,-86.5,f04mxwh
45.75,-86.5,f04kr8s
45.5,-86.5,f046zeh
45.25,-86.5,f043rts
45.0,-86.5,dpfrzxu
44.75,-86.5,dpfqxdk
44.5,-86.5,dpfmpsu
44.25,-86.5,dpf7xxk
44.0,-86.5,dpf6r9u
43.75,-86.5,dpf2zsk
43.5,-86.5,dpdrrwu
43.25,-86.5,dpdqp9k
43.0,-86.5,dpdkxeu
42.75,-86.5,dpd7pwk
42.5,-86.5,dpd3z8u
42.25,-86.5,dpd2rek
42.0,-86.5,dp6qztu
41.75,-86.5,dp6mx8k
41.5,-86.5,dp6kpdu
41.25,-86.5,dp66xtk
41.0,-86.5,dp63pxu
40.75,-86.5,dp4rzdk
40.5,-86.5,dp4qrsu
40.25,-86.5,dp4kzxk
40.0,-86.5,dp47x9u
39.75,-86.5,dp46psk
39.5,-86.5,dp42xwu
39.25,-86.5,dnfrr9h
39.0,-86.5,dnfmzes
38.75,-86.5,dnfkrwh
38.5,-86.5,dnf7p8s
38.25,-86.5,dnf3xeh
38.0,-86.5,dnf2pts
37.75,-86.5,dndqz8h
37.5,-86.5,dndmrds
37.25,-86.5,dnd7zth
37.0,-86.5,dnd6rxs
36.75,-86.5,dnd3pdh
36.5,-86.5,dn6rxss
36.25,-86.5,dn6qpxh
36.0,-86.5,dn6kz9s
50.0,-86.25,f0fsmq4
49.75,-86.25,f0fej2d
49.5,-86.25,f0f9t74
49.25,-86.25,f0f8jmd
49.0,-86.25,f0dwv24
48.75,-86.25,f0dtm6d
48.5,-86.25,f0devm4
48.25,-86.25,f0ddmrd
48.0,-86.25,f0d9j64
47.75,-86.25,f06xtkd
47.5,-86.25,f06wjr4
47.25,-86.25,f06sv3d
47.0,-86.25,f06emk4
46.75,-86.25,f069vqd
46.5,-86.25,f068t34
46.25,-86.25,f04xj7d
46.0,-86.25,f04ttq4
45.75,-86.25,f04sm2d
45.5,-86.25,f04dv74
45.25,-86.25,f049mmd
45.0,-86.25,dpfxvrf
44.75,-86.25,dpfwt66
44.5,-86.25,dpftjkf
44.25,-86.25,dpfetr6
44.0,-86.25,dpfdm3f
43.75,-86.25,dpf8vk6
43.5,-86.25,dpdxmqf
43.25,-86.25,dpdwj36
43.0,-86.25,dpdst7f
42.75,-86.25,dpdejq6
42.5,-86.25,dpd9v2f
42.25,-86.25,dpd8m76
42.0,-86.25,dp6wvmf
41.75,-86.25,dp6tt26
41.5,-86.25,dp6sj6f
41.25,-86.25,dp6dtm6
41.0,-86.25,dp69jrf
40.75,-86.25,dp4xv66
40.5,-86.25,dp4wmkf
40.25,-86.25,dp4svr6
40.0,-86.25,dp4et3f
39.75,-86.25,dp4djk6
39.5,-86.25,dp48tqf
39.25,-86.25,dnfxm34
39.0,-86.25,dnftv7d
38.75,-86.25,dnfsmq4
38.5,-86.25,dnfej2d
38.25,-86.25,dnf9t74
38.0,-86.25,dnf8jmd
37.75,-86.25,dndwv24
37.5,-86.25,dndtm6d
37.25,-86.25,dndevm4
37.0,-86.25,dnddmrd
36.75,-86.25,dnd9j64
36.5,-86.25,dn6xtkd
36.25,-86.25,dn6wjr4
36.0,-86.25,dn6sv3d
50.0,-86.0,f0fu7n0
49.75,-86.0,f0fg508
49.5,-86.0,f0fce50
49.25,-86.0,f0fb5j8
49.0,-86.0,f0dyg00
48.75,-86.0,f0dv748
48.5,-86.0,f0dggj0
48.25,-86.0,f0df7p8
48.0,-86.0,f0dc540
47.75,-86.0,f06zeh8
47.5,-86.0,f06y5p0
47.25,-86.0,f06ug18
47.0,-86.0,f06g7h0
46.75,-86.0,f06cgn8
46.5,-86.0,f06be10
46.25,-86.0,f04z558
46.0,-86.0,f04ven0
45.75,-86.0,f04u708
45.5,-86.0,f04fg50
45.25,-86.0,f04c7j8
45.0,-86.0,dpfzgpb
44.75,-86.0,dpfye42
44.5,-86.0,dpfv5hb
44.25,-86.0,dpfgep2
44.0,-86.0,dpff71b
43.75,-86.0,dpfbgh2
43.5,-86.0,dpdz7nb
43.25,-86.0,dpdy512
43.0,-86.0,dpdue5b
42.75,-86.0,dpdg5n2
42.5,-86.0,dpdcg0b
42.25,-86.0,dpdb752
42.0,-86.0,dp6ygjb
41.75,-86.0,dp6ve02
41.5,-86.0,dp6u54b
41.25,-86.0,dp6fej2
41.0,-86.0,dp6c5pb
40.75,-86.0,dp4zg42
40.5,-86.0,dp4y7hb
40.25,-86.0,dp4ugp2
40.0,-86.0,dp4ge1b
39.75,-86.0,dp4f5h2
39.5,-86.0,dp4benb
39.25,-86.0,dnfz710
39.0,-86.0,dnfvg58
38.75,-86.0,dnfu7n0
38.5,-86.0,dnfg508
38.25,-86.0,dnfce50
38.0,-86.0,dnfb5j8
37.75,-86.0,dndyg00
37.5,-86.0,dndv748
37.25,-86.0,dndggj0
37.0,-86.0,dndf7p8
36.75,-86.0,dndc540
36.5,-86.0,dn6zeh8
36.25,-86.0,dn6y5p0
36.0,-86.0,dn6ug18
50.0,-85.75,f0gh2wn
49.75,-85.75,f0g508w
49.5,-85.75,f0g18en
49.25,-85.75,f0g00tw
49.0,-85.75,f0enb8n
48.75,-85.75,f0ej2dw
48.5,-85.75,f0e5btn
48.25,-85.75,f0e42xw
48.0,-85.75,f0e10dn
47.75,-85.75,f07p8sw
47.5,-85.75,f07n0xn
47.25,-85.75,f07hb9w
47.0,-85.75,f0752sn
46.75,-85.75,f071bww
46.5,-85.75,f07089n
46.25,-85.75,f05p0ew
46.0,-85.75,f05j8wn
45.75,-85.75,f05h28w
45.5,-85.75,f054ben
45.25,-85.75,f0512tw
45.0,-85.75,dpgpbxy
44.75,-85.75,dpgn8dq
44.5,-85.75,dpgj0sy
44.25,-85.75,dpg58xq
44.0,-85.75,dpg429y
43.75,-85.75,dpg0bsq
43.5,-85.75,dpep2wy
43.25,-85.75,dpen09q
43.0,-85.75,dpeh8ey
42.75,-85.75,dpe50wq
42.5,-85.75,dpe1b8y
42.25,-85.75,dpe02eq
42.0,-85.75,dp7nbty
41.75,-85.75,dp7j88q
41.5,-85.75,dp7h0dy
41.25,-85.75,dp748tq
41.0,-85.75,dp710xy
40.75,-85.75,dp5pbdq
40.5,-85.75,dp5n2sy
40.25,-85.75,dp5hbxq
40.0,-85.75,dp5589y
39.75,-85.75,dp540sq
39.5,-85.75,dp508wy
39.25,-85.75,dngp29n
39.0,-85.75,dngjbew
38.75,-85.75,dngh2wn
38.5,-85.75,dng508w
38.25,-85.75,dng18en
38.0,-85.75,dng00tw
37.75,-85.75,dnenb8n
37.5,-85.75,dnej2dw
37.25,-85.75,dne5btn
37.0,-85.75,dne42xw
36.75,-85.75,dne10dn
36.5,-85.75,dn7p8sw
36.25,-85.75,dn7n0xn
36.0,-85.75,dn7hb9w
50.0,-85.5,f0ghqqh
49.75,-85.5,f0g5n2s
49.5,-85.5,f0g1w7h
49.25,-85.5,f0g0nms
49.0,-85.5,f0eny2h
48.75,-85.5,f0ejq6s
48.5,-85.5,f0e5ymh
48.25,-85.5,f0e4qrs
48.0,-85.5,f0e1n6h
47.75,-85.5,f07pwks
47.5,-85.5,f07nnrh
47.25,-85.5,f07hy3s
47.0,-85.5,f075qkh
46.75,-85.5,f071yqs
46.5,-85.5,f070w3h
46.25,-85.5,f05pn7s
46.0,-85.5,f05jwqh
45.75,-85.5,f05hq2s
45.5,-85.5,f054y7h
45.25,-85.5,f051qms
45.0,-85.5,dpgpyru
44.75,-85.5,dpgnw6k
44.5,-85.5,dpgjnku
44.25,-85.5,dpg5wrk
44.0,-85.5,dpg4q3u
43.75,-85.5,dpg0ykk
43.5,-85.5,dpepqqu
43.25,-85.5,dpenn3k
43.0,-85.5,dpehw7u
42.75,-85.5,dpe5nqk
42.5,-85.5,dpe1y2u
42.25,-85.5,dpe0q7k
42.0,-85.5,dp7nymu
41.75,-85.5,dp7jw2k
41.5,-85.5,dp7hn6u
41.25,-85.5,dp74wmk
41.0,-85.5,dp71nru
40.75,-85.5,dp5py6k
40.5,-85.5,dp5nqku
40.25,-85.5,dp5hyrk
40.0,-85.5,dp55w3u
39.75,-85.5,dp54nkk
39.5,-85.5,dp50wqu
39.25,-85.5,dngpq3h
39.0,-85.5,dngjy7s
38.75,-85.5,dnghqqh
38.5,-85.5,dng5n2s
38.25,-85.5,dng1w7h
38.0,-85.5,dng0nms
37.75,-85.5,dneny2h
37.5,-85.5,dnejq6s
37.25,-85.5,dne5ymh
37.0,-85.5,dne4qrs
36.75,-85.5,dne1n6h
36.5,-85.5,dn7pwks
36.25,-85.5,dn7nnrh
36.0,-85.5,dn7hy3s
50.0,-85.25,f0gkkn4
49.75,-85.25,f0g7h0d
49.5,-85.25,f0g3s54
49.25,-85.25,f0g2hjd
49.0,-85.25,f0equ04
48.75,-85.25,f0emk4d
48.5,-85.25,f0e7uj4
48.25,-85.25,f0e6kpd
48.0,-85.25,f0e3h44
47.75,-85.25,f07rshd
